direction,doc_id,document_key,segment_index,document_selected_system,document_score,document_major_errors,document_annotated_segments,document_total_segments,selection_action,final_system,selected_score,selected_major_errors,final_score,final_major_errors,final_annotations
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23759,factchecking_###_23759,1,Gemini 3.1 Pro,98.75,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23759,factchecking_###_23759,2,Gemini 3.1 Pro,98.75,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23759,factchecking_###_23759,3,Gemini 3.1 Pro,98.75,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,0,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,1,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,80.0,0,80.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,2,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,3,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,4,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,replaced,Wayfinder,65.0,1,80.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,5,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,85.0,0,85.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23922,factchecking_###_23922,6,GPT 5.5,88.57142857142857,0.14285714285714285,7,7,retain,GPT 5.5,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23940,factchecking_###_23940,0,Dubformer,100.0,0,5,5,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23940,factchecking_###_23940,1,Dubformer,100.0,0,5,5,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23940,factchecking_###_23940,2,Dubformer,100.0,0,5,5,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23940,factchecking_###_23940,3,Dubformer,100.0,0,5,5,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23940,factchecking_###_23940,4,Dubformer,100.0,0,5,5,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23992,factchecking_###_23992,0,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23992,factchecking_###_23992,1,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23992,factchecking_###_23992,2,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23992,factchecking_###_23992,3,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_23992,factchecking_###_23992,4,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,0,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,1,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,2,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,3,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,4,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,5,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24012,factchecking_###_24012,6,Gemini 3.1 Pro,95.71428571428571,0,7,7,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24018,factchecking_###_24018,0,Gemini 3.1 Pro,98.33333333333333,0,3,3,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24018,factchecking_###_24018,1,Gemini 3.1 Pro,98.33333333333333,0,3,3,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24018,factchecking_###_24018,2,Gemini 3.1 Pro,98.33333333333333,0,3,3,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,0,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,87.5,0,87.5,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,1,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,87.5,0,87.5,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,2,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,100.0,0,100.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,3,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,97.5,0,97.5,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,4,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,95.0,0,95.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24112,factchecking_###_24112,5,TRIVE,94.58333333333333,0,6,6,retain,TRIVE,100.0,0,100.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,0,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,1,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,2,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,3,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,4,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,5,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24129,factchecking_###_24129,6,DeepSeek V4 Pro,92.85714285714286,0,7,7,retain,DeepSeek V4 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24146,factchecking_###_24146,0,Gemini 3.1 Pro,88.75,1,4,4,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24146,factchecking_###_24146,1,Gemini 3.1 Pro,88.75,1,4,4,replaced,GPT 5.5,65.0,4,70.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24146,factchecking_###_24146,2,Gemini 3.1 Pro,88.75,1,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24146,factchecking_###_24146,3,Gemini 3.1 Pro,88.75,1,4,4,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24149,factchecking_###_24149,0,Wayfinder,97.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24149,factchecking_###_24149,1,Wayfinder,97.0,0,5,5,retain,Wayfinder,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24149,factchecking_###_24149,2,Wayfinder,97.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24149,factchecking_###_24149,3,Wayfinder,97.0,0,5,5,retain,Wayfinder,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24149,factchecking_###_24149,4,Wayfinder,97.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24165,factchecking_###_24165,0,Qingqiu-MT-9B,95.0,0,4,4,retain,Qingqiu-MT-9B,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24165,factchecking_###_24165,1,Qingqiu-MT-9B,95.0,0,4,4,retain,Qingqiu-MT-9B,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24165,factchecking_###_24165,2,Qingqiu-MT-9B,95.0,0,4,4,retain,Qingqiu-MT-9B,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24165,factchecking_###_24165,3,Qingqiu-MT-9B,95.0,0,4,4,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24218,factchecking_###_24218,0,Dubformer,90.0,0,2,2,retain,Dubformer,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24218,factchecking_###_24218,1,Dubformer,90.0,0,2,2,retain,Dubformer,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24259,factchecking_###_24259,0,Dubformer,93.33333333333333,0,3,3,retain,Dubformer,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24259,factchecking_###_24259,1,Dubformer,93.33333333333333,0,3,3,retain,Dubformer,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24259,factchecking_###_24259,2,Dubformer,93.33333333333333,0,3,3,retain,Dubformer,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24290,factchecking_###_24290,0,MakotoAI,87.5,0,2,2,retain,MakotoAI,85.0,0,85.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24290,factchecking_###_24290,1,MakotoAI,87.5,0,2,2,retain,MakotoAI,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24303,factchecking_###_24303,0,Lumen,95.0,0,4,4,retain,Lumen,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24303,factchecking_###_24303,1,Lumen,95.0,0,4,4,retain,Lumen,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24303,factchecking_###_24303,2,Lumen,95.0,0,4,4,retain,Lumen,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24303,factchecking_###_24303,3,Lumen,95.0,0,4,4,retain,Lumen,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24352,factchecking_###_24352,0,MakotoAI,98.75,0,4,4,retain,MakotoAI,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24352,factchecking_###_24352,1,MakotoAI,98.75,0,4,4,retain,MakotoAI,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24352,factchecking_###_24352,2,MakotoAI,98.75,0,4,4,retain,MakotoAI,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24352,factchecking_###_24352,3,MakotoAI,98.75,0,4,4,retain,MakotoAI,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,0,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,retain,GPT 5.5,100.0,0,100.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,1,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,retain,GPT 5.5,85.0,0,85.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,2,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,replaced,TRIVE,87.5,0.5,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,3,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,replaced,TRIVE,95.0,0.5,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,4,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,retain,GPT 5.5,95.0,0,95.0,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,5,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,retain,GPT 5.5,97.5,0,97.5,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24416,factchecking_###_24416,6,GPT 5.5,93.92857142857143,0.14285714285714285,7,7,retain,GPT 5.5,97.5,0,97.5,0,2
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24443,factchecking_###_24443,0,UvA-MT,93.75,0,4,4,retain,UvA-MT,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24443,factchecking_###_24443,1,UvA-MT,93.75,0,4,4,retain,UvA-MT,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24443,factchecking_###_24443,2,UvA-MT,93.75,0,4,4,retain,UvA-MT,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24443,factchecking_###_24443,3,UvA-MT,93.75,0,4,4,retain,UvA-MT,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,0,Wayfinder,95.0,0,6,6,retain,Wayfinder,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,1,Wayfinder,95.0,0,6,6,retain,Wayfinder,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,2,Wayfinder,95.0,0,6,6,retain,Wayfinder,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,3,Wayfinder,95.0,0,6,6,retain,Wayfinder,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,4,Wayfinder,95.0,0,6,6,retain,Wayfinder,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24450,factchecking_###_24450,5,Wayfinder,95.0,0,6,6,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24525,factchecking_###_24525,0,MakotoAI,97.5,0,4,4,retain,MakotoAI,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24525,factchecking_###_24525,1,MakotoAI,97.5,0,4,4,retain,MakotoAI,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24525,factchecking_###_24525,2,MakotoAI,97.5,0,4,4,retain,MakotoAI,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24525,factchecking_###_24525,3,MakotoAI,97.5,0,4,4,retain,MakotoAI,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24556,factchecking_###_24556,0,Cohere CAT+,95.0,0,3,3,retain,Cohere CAT+,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24556,factchecking_###_24556,1,Cohere CAT+,95.0,0,3,3,retain,Cohere CAT+,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24556,factchecking_###_24556,2,Cohere CAT+,95.0,0,3,3,retain,Cohere CAT+,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24559,factchecking_###_24559,0,Human (from scratch),96.0,0,5,5,retain,Human (from scratch),100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24559,factchecking_###_24559,1,Human (from scratch),96.0,0,5,5,retain,Human (from scratch),100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24559,factchecking_###_24559,2,Human (from scratch),96.0,0,5,5,retain,Human (from scratch),100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24559,factchecking_###_24559,3,Human (from scratch),96.0,0,5,5,retain,Human (from scratch),95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24559,factchecking_###_24559,4,Human (from scratch),96.0,0,5,5,retain,Human (from scratch),85.0,0,85.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24600,factchecking_###_24600,0,GPT 5.5,91.66666666666667,0,3,3,retain,GPT 5.5,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24600,factchecking_###_24600,1,GPT 5.5,91.66666666666667,0,3,3,retain,GPT 5.5,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24600,factchecking_###_24600,2,GPT 5.5,91.66666666666667,0,3,3,retain,GPT 5.5,90.0,0,90.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24613,factchecking_###_24613,0,UvA-MT,97.5,0,4,4,retain,UvA-MT,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24613,factchecking_###_24613,1,UvA-MT,97.5,0,4,4,retain,UvA-MT,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24613,factchecking_###_24613,2,UvA-MT,97.5,0,4,4,retain,UvA-MT,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_factchecking_###_ces_Latn_###_deu_Latn_###_24613,factchecking_###_24613,3,UvA-MT,97.5,0,4,4,retain,UvA-MT,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39129,news_###_aha-cs.39129,0,Lumen,93.75,0,4,4,retain,Lumen,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39129,news_###_aha-cs.39129,1,Lumen,93.75,0,4,4,retain,Lumen,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39129,news_###_aha-cs.39129,2,Lumen,93.75,0,4,4,retain,Lumen,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39129,news_###_aha-cs.39129,3,Lumen,93.75,0,4,4,retain,Lumen,85.0,0,85.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39152,news_###_aha-cs.39152,0,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39152,news_###_aha-cs.39152,1,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39152,news_###_aha-cs.39152,2,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39152,news_###_aha-cs.39152,3,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aha-cs.39152,news_###_aha-cs.39152,4,Wayfinder,100.0,0,5,5,retain,Wayfinder,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,0,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,1,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,2,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,3,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,4,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,5,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,6,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_aktualne-cs.130438,news_###_aktualne-cs.130438,7,TRIVE,95.0,0,8,8,retain,TRIVE,95.0,0,95.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_blesk.cz.134943,news_###_blesk.cz.134943,0,Gemini 3.1 Pro,100.0,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_blesk.cz.134943,news_###_blesk.cz.134943,1,Gemini 3.1 Pro,100.0,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_blesk.cz.134943,news_###_blesk.cz.134943,2,Gemini 3.1 Pro,100.0,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
ces_Latn---deu_Latn,WMT26_###_news_###_ces_Latn_###_deu_Latn_###_blesk.cz.134943,news_###_blesk.cz.134943,3,Gemini 3.1 Pro,100.0,0,4,4,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
